Fréquence (Hz)	Niveau (dB)
3203,063965	-89,441566
3205,755615	-90,517067
3208,447266	-89,759010
3211,138916	-89,331741
3213,830566	-89,694389
3216,522217	-90,399902
3219,213867	-89,243690
3221,905518	-90,196198
3224,597168	-90,670006
3227,288818	-89,687218
3229,980469	-90,510109
3232,672119	-90,830788
3235,363770	-90,946777
3238,055420	-90,526482
3240,747070	-90,024376
3243,438721	-90,788315
3246,130371	-90,877357
3248,822021	-91,692596
3251,513672	-90,378456
3254,205322	-89,016121
3256,896973	-90,816010
3259,588623	-89,479080
3262,280273	-89,691353
3264,971924	-89,587639
3267,663574	-90,151276
3270,355225	-90,170464
3273,046875	-90,124245
3275,738525	-91,392899
3278,430176	-89,954597
3281,121826	-89,721291
3283,813477	-90,049309
3286,505127	-91,295235
3289,196777	-89,871239
3291,888428	-89,705704
3294,580078	-90,334076
3297,271729	-90,460823
3299,963379	-90,947754
3302,655029	-90,691025
3305,346680	-90,872940
3308,038330	-89,836647
3310,729980	-89,506729
3313,421631	-90,146423
3316,113281	-90,526207
3318,804932	-90,188103
3321,496582	-90,478828
3324,188232	-90,100876
3326,879883	-90,130150
3329,571533	-89,589806
3332,263184	-90,608482
3334,954834	-91,300705
3337,646484	-91,474533
3340,338135	-90,571777
3343,029785	-90,317703
3345,721436	-90,447037
3348,413086	-90,659012
3351,104736	-89,717583
3353,796387	-89,584419
3356,488037	-89,624123
3359,179688	-90,708557
3361,871338	-89,748703
3364,562988	-89,291222
3367,254639	-89,350449
3369,946289	-89,804535
3372,637939	-90,491508
3375,329590	-91,967659
3378,021240	-93,449532
3380,712891	-91,336800
3383,404541	-90,152954
3386,096191	-90,199898
3388,787842	-91,112717
3391,479492	-90,734047
3394,171143	-89,117699
3396,862793	-89,377380
3399,554443	-90,996101
3402,246094	-90,598450
3404,937744	-91,168640
3407,629395	-90,747589
3410,321045	-90,983185
3413,012695	-90,238159
3415,704346	-89,951859
3418,395996	-90,242538
3421,087646	-90,248657
3423,779297	-90,523651
3426,470947	-91,037392
3429,162598	-89,745865
3431,854248	-89,827126
3434,545898	-91,759621
3437,237549	-90,391823
3439,929199	-89,280640
3442,620850	-91,288948
3445,312500	-89,996193
3448,004150	-90,771629
3450,695801	-91,233475
3453,387451	-91,775276
3456,079102	-91,508774
3458,770752	-90,360611
3461,462402	-90,777702
3464,154053	-90,345634
3466,845703	-91,053650
3469,537354	-91,820572
3472,229004	-91,962135
3474,920654	-89,907471
3477,612305	-88,412018
3480,303955	-89,391632
3482,995605	-90,429092
3485,687256	-90,467644
3488,378906	-90,370102
3491,070557	-90,066917
3493,762207	-91,187759
3496,453857	-91,363930
3499,145508	-90,672882
3501,837158	-89,478455
3504,528809	-89,713203
3507,220459	-90,353439
3509,912109	-91,604744
3512,603760	-90,893303
3515,295410	-91,010277
3517,987061	-89,632736
3520,678711	-89,395088
3523,370361	-89,668159
3526,062012	-90,257103
3528,753662	-90,896461
3531,445313	-91,295654
3534,136963	-89,717285
3536,828613	-89,519073
3539,520264	-91,098160
3542,211914	-90,597305
3544,903564	-90,499397
3547,595215	-91,376999
3550,286865	-91,170029
3552,978516	-89,963715
3555,670166	-90,445091
3558,361816	-90,662430
3561,053467	-90,683609
3563,745117	-89,847717
3566,436768	-90,987297
3569,128418	-91,589851
3571,820068	-90,941879
3574,511719	-92,277740
3577,203369	-91,205246
3579,895020	-89,792595
3582,586670	-90,332840
3585,278320	-90,934250
3587,969971	-90,991776
3590,661621	-92,047798
3593,353271	-91,565079
3596,044922	-89,955254
3598,736572	-90,385376
3601,428223	-90,624336
3604,119873	-89,816269
3606,811523	-91,579048
3609,503174	-92,080254
3612,194824	-91,941048
3614,886475	-91,213661
3617,578125	-89,911972
3620,269775	-90,742828
3622,961426	-90,850319
3625,653076	-90,118111
3628,344727	-89,727440
3631,036377	-90,684593
3633,728027	-91,327881
3636,419678	-89,641312
3639,111328	-89,261086
3641,802979	-89,545364
3644,494629	-89,737289
3647,186279	-91,107231
3649,877930	-90,602104
3652,569580	-90,792351
3655,261230	-90,506111
3657,952881	-90,895615
3660,644531	-90,949753
3663,336182	-91,404160
3666,027832	-90,078461
3668,719482	-90,693100
3671,411133	-92,649994
3674,102783	-91,171425
3676,794434	-90,341812
3679,486084	-90,165695
3682,177734	-89,768333
3684,869385	-89,456520
3687,561035	-89,883415
3690,252686	-90,778069
3692,944336	-90,995995
3695,635986	-90,895607
3698,327637	-91,493340
3701,019287	-91,198502
3703,710938	-91,029793
3706,402588	-91,203537
3709,094238	-92,421928
3711,785889	-91,517006
3714,477539	-90,926109
3717,169189	-92,302788
3719,860840	-90,573250
3722,552490	-91,457039
3725,244141	-91,437874
3727,935791	-90,788849
3730,627441	-91,131058
3733,319092	-90,272545
3736,010742	-90,902908
3738,702393	-91,494331
3741,394043	-90,142029
3744,085693	-91,001343
3746,777344	-89,869934
3749,468994	-90,416641
3752,160645	-91,622345
3754,852295	-89,445702
3757,543945	-90,943977
3760,235596	-91,131508
3762,927246	-90,151047
3765,618896	-90,128723
3768,310547	-90,589935
3771,002197	-90,404350
3773,693848	-90,858238
3776,385498	-90,419205
3779,077148	-90,012039
3781,768799	-91,083405
3784,460449	-90,857277
3787,152100	-89,619400
3789,843750	-90,003769
3792,535400	-90,897171
3795,227051	-90,778549
3797,918701	-92,474831
3800,610352	-93,069740
3803,302002	-90,945282
3805,993652	-90,257484
3808,685303	-90,286583
3811,376953	-90,825241
3814,068604	-91,338348
3816,760254	-93,095581
3819,451904	-91,835663
3822,143555	-91,409302
3824,835205	-92,444801
3827,526855	-92,563278
3830,218506	-92,796669
3832,910156	-91,144272
3835,601807	-90,599823
3838,293457	-92,026459
3840,985107	-91,540718
3843,676758	-91,300133
3846,368408	-90,985779
3849,060059	-90,011681
3851,751709	-90,581604
3854,443359	-92,670822
3857,135010	-91,442116
3859,826660	-91,398300
3862,518311	-91,811546
3865,209961	-91,499649
3867,901611	-90,657036
3870,593262	-90,800148
3873,284912	-89,887070
3875,976563	-90,423035
3878,668213	-90,792870
3881,359863	-91,140099
3884,051514	-90,366692
3886,743164	-91,646286
3889,434814	-91,525406
3892,126465	-92,235008
3894,818115	-92,115715
3897,509766	-91,712288
3900,201416	-90,367836
3902,893066	-89,508377
3905,584717	-91,058327
3908,276367	-91,898979
3910,968018	-91,354828
3913,659668	-92,751534
3916,351318	-91,701889
3919,042969	-92,371849
3921,734619	-92,343384
3924,426270	-91,457123
3927,117920	-91,254608
3929,809570	-91,024979
3932,501221	-90,832390
3935,192871	-90,788277
3937,884521	-93,234955
3940,576172	-93,374962
3943,267822	-92,178116
3945,959473	-92,058807
3948,651123	-91,277534
3951,342773	-91,180153
3954,034424	-91,469063
3956,726074	-91,860245
3959,417725	-91,833611
3962,109375	-90,721054
3964,801025	-91,179680
3967,492676	-90,933525
3970,184326	-90,991837
3972,875977	-91,299744
3975,567627	-90,735634
3978,259277	-91,407043
3980,950928	-90,673752
3983,642578	-90,880127
3986,334229	-92,432533
3989,025879	-93,508072
3991,717529	-94,236198
3994,409180	-93,266830
3997,100830	-92,213806
3999,792480	-91,661110
4002,484131	-92,446991
4005,175781	-93,241478
4007,867432	-91,333549
4010,559082	-91,225388
4013,250732	-92,702332
4015,942383	-91,465813
4018,634033	-90,720238
4021,325684	-92,200905
4024,017334	-90,275436
4026,708984	-90,663673
4029,400635	-91,509796
4032,092285	-93,240051
4034,783936	-91,651863
4037,475586	-90,390961
4040,167236	-90,120514
4042,858887	-91,736008
4045,550537	-91,845779
4048,242188	-91,694939
4050,933838	-91,498199
4053,625488	-91,805908
4056,317139	-91,546074
4059,008789	-91,562981
4061,700439	-91,629318
4064,392090	-91,050049
4067,083740	-89,587143
4069,775391	-89,817841
4072,467041	-91,375229
4075,158691	-90,907143
4077,850342	-90,977264
4080,541992	-91,762535
4083,233643	-92,913284
4085,925293	-91,259216
4088,616943	-90,836601
4091,308594	-91,709457
4094,000244	-92,703552
4096,691895	-91,877632
4099,383545	-91,221817
4102,075195	-91,691277
4104,766846	-91,273270
4107,458496	-90,605125
4110,150146	-91,698349
4112,841797	-91,448662
4115,533447	-91,634972
4118,225098	-90,903046
4120,916748	-91,042290
4123,608398	-90,847389
4126,300049	-90,956223
4128,991699	-91,584946
4131,683350	-91,567039
4134,375000	-89,914146
4137,066650	-90,155922
4139,758301	-91,745903
4142,449951	-90,629921
4145,141602	-91,408157
4147,833252	-90,816963
4150,524902	-90,214592
4153,216553	-91,645622
4155,908203	-93,595093
4158,599854	-91,290916
4161,291504	-90,972771
4163,983154	-89,442291
4166,674805	-89,498978
4169,366455	-90,797485
4172,058105	-91,413742
4174,749756	-91,518990
4177,441406	-91,304565
4180,133057	-91,186852
4182,824707	-90,632797
4185,516357	-91,244736
4188,208008	-92,090492
4190,899658	-91,593575
4193,591309	-90,338760
4196,282959	-90,869194
4198,974609	-91,286331
4201,666260	-91,867287
4204,357910	-91,551155
4207,049561	-91,878983
4209,741211	-92,124664
4212,432861	-91,122490
4215,124512	-91,656654
4217,816162	-91,516495
4220,507813	-91,045792
4223,199463	-90,581146
4225,891113	-91,235100
4228,582764	-91,206001
4231,274414	-90,898056
4233,966064	-91,290161
4236,657715	-91,810852
4239,349365	-91,663307
4242,041016	-91,139877
4244,732666	-91,342812
4247,424316	-91,647705
4250,115967	-91,775635
4252,807617	-92,098778
4255,499268	-91,671913
4258,190918	-90,924637
4260,882568	-91,135002
4263,574219	-91,046814
4266,265869	-91,436241
4268,957520	-92,137405
4271,649170	-91,171806
4274,340820	-91,010071
4277,032471	-90,492050
4279,724121	-90,764267
4282,415771	-91,413559
4285,107422	-90,765877
4287,799072	-91,493317
4290,490723	-90,978889
4293,182373	-90,615273
4295,874023	-90,793221
4298,565674	-90,141930
4301,257324	-91,091927
4303,948975	-91,934746
4306,640625	-91,897141
4309,332275	-92,014511
4312,023926	-92,197105
4314,715576	-91,024712
4317,407227	-90,377464
4320,098877	-90,963104
4322,790527	-90,418289
4325,482178	-92,045952
4328,173828	-92,824142
4330,865479	-92,867653
4333,557129	-93,091652
4336,248779	-91,385185
4338,940430	-91,251236
4341,632080	-90,321342
4344,323730	-89,995216
4347,015381	-90,377083
4349,707031	-92,296196
4352,398682	-92,297913
4355,090332	-91,583473
4357,781982	-91,464317
4360,473633	-92,515549
4363,165283	-92,037041
4365,856934	-91,333931
4368,548584	-90,486290
4371,240234	-91,101082
4373,931885	-91,309036
4376,623535	-90,929802
4379,315186	-92,671082
4382,006836	-92,005829
4384,698486	-91,311333
4387,390137	-91,992233
4390,081787	-92,303452
4392,773438	-91,556511
4395,465088	-90,519188
4398,156738	-91,478302
4400,848389	-91,973763
4403,540039	-92,729454
4406,231689	-91,469002
4408,923340	-91,428429
4411,614990	-93,109383
4414,306641	-92,579514
4416,998291	-91,517151
4419,689941	-90,956223
4422,381592	-92,679680
4425,073242	-92,315315
4427,764893	-93,640144
4430,456543	-92,210419
4433,148193	-91,300018
4435,839844	-92,683350
4438,531494	-92,653961
4441,223145	-91,749794
4443,914795	-92,868851
4446,606445	-91,599823
4449,298096	-91,751747
4451,989746	-92,347900
4454,681396	-91,353035
4457,373047	-92,409981
4460,064697	-92,279152
4462,756348	-90,603569
4465,447998	-91,099083
4468,139648	-90,907715
4470,831299	-91,082710
4473,522949	-91,233559
4476,214600	-91,890526
4478,906250	-91,526337
4481,597900	-91,720718
4484,289551	-91,612183
4486,981201	-92,347893
4489,672852	-92,682343
4492,364502	-92,046318
4495,056152	-91,174904
4497,747803	-92,230385
4500,439453	-91,723236
4503,131104	-91,708588
4505,822754	-91,752693
4508,514404	-90,941460
4511,206055	-90,865395
4513,897705	-91,751877
4516,589355	-91,544594
4519,281006	-90,431755
4521,972656	-90,263847
4524,664307	-91,103851
4527,355957	-91,331123
4530,047607	-90,472069
4532,739258	-92,227364
4535,430908	-92,025581
4538,122559	-92,635551
4540,814209	-92,121994
4543,505859	-91,895447
4546,197510	-92,236870
4548,889160	-91,601097
4551,580811	-91,591423
4554,272461	-91,303619
4556,964111	-91,438721
4559,655762	-92,548767
4562,347412	-94,008606
4565,039063	-93,152985
4567,730713	-91,133484
4570,422363	-90,655373
4573,114014	-90,186394
4575,805664	-91,336044
4578,497314	-93,134972
4581,188965	-92,100243
4583,880615	-90,678375
4586,572266	-91,067917
4589,263916	-90,754143
4591,955566	-90,995300
4594,647217	-91,212486
4597,338867	-90,886734
4600,030518	-91,571632
4602,722168	-91,641045
4605,413818	-91,424973
4608,105469	-90,959671
4610,797119	-90,956017
4613,488770	-92,041138
4616,180420	-91,908310
4618,872070	-91,569771
4621,563721	-91,783073
4624,255371	-91,574120
4626,947021	-92,244652
4629,638672	-91,907867
4632,330322	-91,569313
4635,021973	-91,883400
4637,713623	-91,796921
4640,405273	-91,679695
4643,096924	-91,949295
4645,788574	-91,323761
4648,480225	-91,902557
4651,171875	-90,862114
4653,863525	-91,021263
4656,555176	-90,995102
4659,246826	-91,151489
4661,938477	-91,740837
4664,630127	-92,449364
4667,321777	-91,779381
4670,013428	-91,920517
4672,705078	-92,739471
4675,396729	-91,264389
4678,088379	-91,000023
4680,780029	-91,891479
4683,471680	-92,876320
4686,163330	-92,290276
4688,854980	-92,574028
4691,546631	-91,434158
4694,238281	-92,629326
4696,929932	-92,403923
4699,621582	-91,103218
4702,313232	-91,805443
4705,004883	-91,224075
4707,696533	-92,893593
4710,388184	-91,778336
4713,079834	-92,565613
4715,771484	-91,843605
4718,463135	-90,517784
4721,154785	-90,508957
4723,846436	-90,959984
4726,538086	-91,157745
4729,229736	-90,321739
4731,921387	-91,281387
4734,613037	-92,203407
4737,304688	-91,876122
4739,996338	-91,520348
4742,687988	-91,866646
4745,379639	-92,612976
4748,071289	-92,158707
4750,762939	-90,700920
4753,454590	-91,572632
4756,146240	-91,622063
4758,837891	-92,060844
4761,529541	-91,772621
4764,221191	-91,966507
4766,912842	-91,467308
4769,604492	-91,085304
4772,296143	-91,419266
4774,987793	-92,218117
4777,679443	-92,846504
4780,371094	-91,983665
4783,062744	-91,733734
4785,754395	-93,974533
4788,446045	-92,324379
4791,137695	-90,788719
4793,829346	-91,718079
4796,520996	-93,687302
4799,212646	-94,273125
4801,904297	-92,425301
4804,595947	-90,003532
4807,287598	-89,113647
4809,979248	-89,927101
4812,670898	-91,164871
4815,362549	-90,764435
4818,054199	-91,453072
4820,745850	-90,231255
4823,437500	-92,312363
4826,129150	-92,402893
4828,820801	-91,266991
4831,512451	-91,551224
4834,204102	-90,433266
4836,895752	-91,089882
4839,587402	-91,617760
4842,279053	-91,802292
4844,970703	-91,474747
4847,662354	-92,451019
4850,354004	-91,058235
4853,045654	-91,468849
4855,737305	-93,134972
4858,428955	-92,577667
4861,120605	-91,091797
4863,812256	-91,436882
4866,503906	-91,672409
4869,195557	-91,877930
4871,887207	-92,261765
4874,578857	-92,218307
4877,270508	-91,351570
4879,962158	-91,116226
4882,653809	-93,155464
4885,345459	-92,270271
4888,037109	-92,160988
4890,728760	-92,817848
4893,420410	-92,929047
4896,112061	-92,615822
4898,803711	-91,779182
4901,495361	-91,890312
4904,187012	-90,392647
4906,878662	-90,931122
4909,570313	-91,527252
4912,261963	-91,898628
4914,953613	-91,568466
4917,645264	-92,313545
4920,336914	-92,126381
4923,028564	-92,382622
4925,720215	-92,435989
4928,411865	-91,909370
4931,103516	-92,499535
4933,795166	-92,984138
4936,486816	-92,615021
4939,178467	-91,407455
4941,870117	-92,232201
4944,561768	-91,171310
4947,253418	-91,575859
4949,945068	-92,020355
4952,636719	-92,128990
4955,328369	-91,134003
4958,020020	-90,988022
4960,711670	-89,861473
4963,403320	-90,432236
4966,094971	-90,993027
4968,786621	-91,862885
4971,478271	-92,790077
4974,169922	-91,670860
4976,861572	-91,704910
4979,553223	-92,790527
4982,244873	-91,464256
4984,936523	-90,765671
4987,628174	-90,707893
4990,319824	-91,117943
4993,011475	-93,056915
4995,703125	-93,554199
4998,394775	-93,451912
5001,086426	-92,317207
5003,778076	-91,437553
5006,469727	-92,629654
5009,161377	-91,140472
5011,853027	-91,992142
5014,544678	-92,036140
5017,236328	-91,864677
5019,927979	-92,686005
5022,619629	-92,447861
5025,311279	-92,206665
5028,002930	-92,181938
5030,694580	-91,740974
5033,386230	-91,967056
5036,077881	-91,623146
5038,769531	-91,241188
5041,461182	-90,837334
5044,152832	-90,477562
5046,844482	-92,068985
5049,536133	-92,600426
5052,227783	-92,219810
5054,919434	-92,454475
5057,611084	-92,552017
5060,302734	-91,739578
5062,994385	-91,810555
5065,686035	-92,666016
5068,377686	-92,694160
5071,069336	-91,432480
5073,760986	-91,961716
5076,452637	-91,916298
5079,144287	-92,865143
5081,835938	-93,750076
5084,527588	-93,834343
5087,219238	-91,579727
5089,910889	-91,746330
5092,602539	-92,127136
5095,294189	-92,189217
5097,985840	-92,823059
5100,677490	-92,906265
5103,369141	-91,629639
5106,060791	-92,191689
5108,752441	-92,053810
5111,444092	-91,960960
5114,135742	-91,959831
5116,827393	-92,240776
5119,519043	-92,834457
5122,210693	-92,386879
5124,902344	-91,879929
5127,593994	-92,257996
5130,285645	-93,203354
5132,977295	-92,456131
5135,668945	-91,635796
5138,360596	-91,791817
5141,052246	-92,635429
5143,743896	-92,107536
5146,435547	-91,912758
5149,127197	-91,869125
5151,818848	-91,708755
5154,510498	-91,864944
5157,202148	-92,507675
5159,893799	-93,390480
5162,585449	-92,693787
5165,277100	-92,016045
5167,968750	-90,699013
5170,660400	-91,199486
5173,352051	-91,500908
5176,043701	-92,264381
5178,735352	-92,153755
5181,427002	-92,358147
5184,118652	-92,361031
5186,810303	-91,858002
5189,501953	-91,991501
5192,193604	-93,218384
5194,885254	-93,347473
5197,576904	-91,726479
5200,268555	-92,400505
5202,960205	-91,902016
5205,651855	-91,911270
5208,343506	-92,953636
5211,035156	-93,511269
5213,726807	-92,631783
5216,418457	-93,614380
5219,110107	-92,380791
5221,801758	-92,394867
5224,493408	-91,458992
5227,185059	-91,210739
5229,876709	-91,673363
5232,568359	-92,151360
5235,260010	-91,895210
5237,951660	-91,499092
5240,643311	-93,086136
5243,334961	-93,075630
5246,026611	-92,427086
5248,718262	-91,981094
5251,409912	-91,719971
5254,101563	-92,770409
5256,793213	-92,347816
5259,484863	-92,889664
5262,176514	-93,217644
5264,868164	-93,385384
5267,559814	-93,162346
5270,251465	-91,530807
5272,943115	-91,945831
5275,634766	-91,160294
5278,326416	-90,839317
5281,018066	-91,718727
5283,709717	-92,953827
5286,401367	-92,749908
5289,093018	-92,379562
5291,784668	-91,422356
5294,476318	-91,684303
5297,167969	-91,992073
5299,859619	-92,693230
5302,551270	-91,549889
5305,242920	-91,017746
5307,934570	-91,218475
5310,626221	-91,518288
5313,317871	-92,679810
