Fréquence (Hz)	Niveau (dB)
17116,204834	-97,804901
17118,896484	-97,040916
17121,588135	-98,272118
17124,279785	-97,027390
17126,971436	-97,967979
17129,663086	-98,873329
17132,354736	-98,917191
17135,046387	-99,275742
17137,738037	-99,392937
17140,429688	-99,190819
17143,121338	-99,462532
17145,812988	-99,310692
17148,504639	-98,780594
17151,196289	-98,295761
17153,887939	-98,478935
17156,579590	-97,900612
17159,271240	-99,222870
17161,962891	-98,070038
17164,654541	-96,409569
17167,346191	-97,928474
17170,037842	-98,744011
17172,729492	-100,367973
17175,421143	-99,064705
17178,112793	-99,847778
17180,804443	-101,028931
17183,496094	-101,476822
17186,187744	-99,098488
17188,879395	-97,536285
17191,571045	-96,940620
17194,262695	-97,489426
17196,954346	-98,192398
17199,645996	-99,706039
17202,337646	-98,187248
17205,029297	-96,906044
17207,720947	-96,468376
17210,412598	-96,646729
17213,104248	-98,812187
17215,795898	-99,272873
17218,487549	-100,495300
17221,179199	-99,256630
17223,870850	-98,507362
17226,562500	-97,558617
17229,254150	-99,009872
17231,945801	-99,513519
17234,637451	-99,121758
17237,329102	-98,786255
17240,020752	-98,313805
17242,712402	-98,607185
17245,404053	-97,279396
17248,095703	-96,761635
17250,787354	-97,742516
17253,479004	-98,104286
17256,170654	-98,500755
17258,862305	-99,778603
17261,553955	-99,197701
17264,245605	-98,364281
17266,937256	-97,367950
17269,628906	-97,402626
17272,320557	-98,604637
17275,012207	-99,756996
17277,703857	-97,153992
17280,395508	-96,690453
17283,087158	-98,595192
17285,778809	-99,906540
17288,470459	-99,967979
17291,162109	-100,140503
17293,853760	-100,589706
17296,545410	-99,030739
17299,237061	-97,775650
17301,928711	-97,988083
17304,620361	-98,448547
17307,312012	-98,481216
17310,003662	-98,060753
17312,695313	-99,692299
17315,386963	-99,466942
17318,078613	-99,804947
17320,770264	-99,170151
17323,461914	-99,198677
17326,153564	-97,304825
17328,845215	-98,014229
17331,536865	-99,431656
17334,228516	-98,464302
17336,920166	-97,690628
17339,611816	-98,676613
17342,303467	-98,949081
17344,995117	-99,660843
17347,686768	-100,980705
17350,378418	-100,004555
17353,070068	-99,712158
17355,761719	-99,149719
17358,453369	-98,908775
17361,145020	-101,447380
17363,836670	-101,381256
17366,528320	-100,053055
17369,219971	-99,967285
17371,911621	-100,139084
17374,603271	-101,291656
17377,294922	-100,482941
17379,986572	-100,323349
17382,678223	-97,705429
17385,369873	-98,418167
17388,061523	-97,582306
17390,753174	-98,745293
17393,444824	-98,522896
17396,136475	-96,634193
17398,828125	-98,407448
17401,519775	-99,234344
17404,211426	-98,728821
17406,903076	-99,940926
17409,594727	-99,814384
17412,286377	-99,201767
17414,978027	-100,223198
17417,669678	-99,083992
17420,361328	-99,802742
17423,052979	-101,562927
17425,744629	-101,818771
17428,436279	-100,029831
17431,127930	-98,522636
17433,819580	-99,082245
17436,511230	-99,694138
17439,202881	-98,335030
17441,894531	-99,156418
17444,586182	-100,619446
17447,277832	-100,796455
17449,969482	-99,457413
17452,661133	-99,966301
17455,352783	-102,114182
17458,044434	-101,032166
17460,736084	-99,437569
17463,427734	-99,134415
17466,119385	-98,254929
17468,811035	-96,932236
17471,502686	-96,502518
17474,194336	-99,081970
17476,885986	-99,793289
17479,577637	-101,024460
17482,269287	-101,012779
17484,960938	-99,443161
17487,652588	-99,405319
17490,344238	-99,340599
17493,035889	-98,596725
17495,727539	-99,556786
17498,419189	-100,297195
17501,110840	-99,643723
17503,802490	-100,759354
17506,494141	-100,134140
17509,185791	-97,749664
17511,877441	-98,634842
17514,569092	-102,528564
17517,260742	-100,770081
17519,952393	-97,992493
17522,644043	-97,619347
17525,335693	-99,925293
17528,027344	-99,631683
17530,718994	-99,146088
17533,410645	-100,285896
17536,102295	-100,512436
17538,793945	-98,457649
17541,485596	-97,591713
17544,177246	-99,100014
17546,868896	-99,699936
17549,560547	-99,812988
17552,252197	-99,047050
17554,943848	-99,147758
17557,635498	-99,722023
17560,327148	-99,865891
17563,018799	-100,045128
17565,710449	-98,642715
17568,402100	-97,452133
17571,093750	-97,546097
17573,785400	-99,227631
17576,477051	-100,139122
17579,168701	-98,286606
17581,860352	-98,220718
17584,552002	-99,212646
17587,243652	-98,408890
17589,935303	-97,752144
17592,626953	-100,011810
17595,318604	-100,492897
17598,010254	-99,018814
17600,701904	-98,742279
17603,393555	-99,263008
17606,085205	-99,400032
17608,776855	-101,151825
17611,468506	-100,790215
17614,160156	-101,233261
17616,851807	-99,082848
17619,543457	-99,348511
17622,235107	-98,652763
17624,926758	-97,605453
17627,618408	-97,760941
17630,310059	-98,965118
17633,001709	-99,549393
17635,693359	-98,045227
17638,385010	-98,154732
17641,076660	-98,822464
17643,768311	-98,173035
17646,459961	-98,724205
17649,151611	-98,896317
17651,843262	-97,680779
17654,534912	-99,037140
17657,226563	-99,233124
17659,918213	-98,759041
17662,609863	-99,293419
17665,301514	-99,431801
17667,993164	-97,963730
17670,684814	-99,888252
17673,376465	-100,801704
17676,068115	-100,444870
17678,759766	-99,354141
17681,451416	-98,740036
17684,143066	-100,301857
17686,834717	-101,159386
17689,526367	-101,049728
17692,218018	-99,687454
17694,909668	-99,225975
17697,601318	-99,422523
17700,292969	-99,925728
17702,984619	-99,099754
17705,676270	-99,347725
17708,367920	-99,287926
17711,059570	-100,429863
17713,751221	-100,093246
17716,442871	-99,013054
17719,134521	-99,347214
17721,826172	-101,312004
17724,517822	-98,957146
17727,209473	-99,618767
17729,901123	-100,370811
17732,592773	-99,882179
17735,284424	-98,778793
17737,976074	-99,690536
17740,667725	-100,787613
17743,359375	-99,814560
17746,051025	-98,881218
17748,742676	-98,204407
17751,434326	-98,475212
17754,125977	-99,300789
17756,817627	-100,381317
17759,509277	-99,283401
17762,200928	-98,787682
17764,892578	-99,817207
17767,584229	-99,192696
17770,275879	-99,346558
17772,967529	-100,019386
17775,659180	-100,714691
17778,350830	-100,212357
17781,042480	-99,503845
17783,734131	-97,384338
17786,425781	-99,165627
17789,117432	-99,715958
17791,809082	-98,767448
17794,500732	-98,751343
17797,192383	-99,008324
17799,884033	-99,606606
17802,575684	-99,823471
17805,267334	-99,964943
17807,958984	-100,927956
17810,650635	-101,154198
17813,342285	-100,859375
17816,033936	-99,206757
17818,725586	-98,618019
17821,417236	-98,542557
17824,108887	-99,047447
17826,800537	-98,352661
17829,492188	-99,153465
17832,183838	-99,767960
17834,875488	-99,031189
17837,567139	-99,570213
17840,258789	-100,899483
17842,950439	-99,525368
17845,642090	-99,023888
17848,333740	-98,829979
17851,025391	-98,392563
17853,717041	-98,213066
17856,408691	-98,685158
17859,100342	-99,586678
17861,791992	-100,448387
17864,483643	-99,927551
17867,175293	-100,032135
17869,866943	-99,313133
17872,558594	-98,941261
17875,250244	-98,215622
17877,941895	-98,051888
17880,633545	-100,069397
17883,325195	-99,924446
17886,016846	-99,016212
17888,708496	-99,686493
17891,400146	-99,481964
17894,091797	-98,780724
17896,783447	-100,056107
17899,475098	-100,075951
17902,166748	-97,661934
17904,858398	-99,273186
17907,550049	-100,281258
17910,241699	-100,075783
17912,933350	-100,983421
17915,625000	-101,025177
17918,316650	-99,256172
17921,008301	-99,145172
17923,699951	-98,970978
17926,391602	-99,077568
17929,083252	-99,998306
17931,774902	-100,864098
17934,466553	-102,023087
17937,158203	-99,675964
17939,849854	-98,832916
17942,541504	-99,634293
17945,233154	-101,251144
17947,924805	-100,649597
17950,616455	-99,271034
17953,308105	-98,917618
17955,999756	-100,919411
17958,691406	-99,865654
17961,383057	-98,569565
17964,074707	-100,566116
17966,766357	-100,153214
17969,458008	-100,073639
17972,149658	-99,918671
17974,841309	-98,201515
17977,532959	-98,688576
17980,224609	-100,376503
17982,916260	-99,756432
17985,607910	-99,658325
17988,299561	-99,565536
17990,991211	-101,508995
17993,682861	-99,433853
17996,374512	-98,932068
17999,066162	-99,556068
18001,757813	-99,683350
18004,449463	-98,377762
18007,141113	-99,521164
18009,832764	-100,057457
18012,524414	-99,766899
18015,216064	-100,575684
18017,907715	-101,992035
18020,599365	-101,016861
18023,291016	-98,958664
18025,982666	-99,658470
18028,674316	-99,626038
18031,365967	-100,020584
18034,057617	-99,048653
18036,749268	-99,241554
18039,440918	-99,493401
18042,132568	-100,412117
18044,824219	-100,037285
18047,515869	-99,899406
18050,207520	-98,514580
18052,899170	-99,810936
18055,590820	-102,021667
18058,282471	-100,711815
18060,974121	-99,179794
18063,665771	-99,653023
18066,357422	-100,016434
18069,049072	-101,216408
18071,740723	-99,496788
18074,432373	-98,907661
18077,124023	-100,150162
18079,815674	-101,109467
18082,507324	-101,138931
18085,198975	-100,468216
18087,890625	-100,058121
18090,582275	-99,162659
18093,273926	-99,626160
18095,965576	-99,360100
18098,657227	-100,899330
18101,348877	-99,974220
18104,040527	-101,690002
18106,732178	-102,033829
18109,423828	-99,514877
18112,115479	-99,000992
18114,807129	-98,902496
18117,498779	-99,574837
18120,190430	-98,548622
18122,882080	-98,001717
18125,573730	-99,355255
18128,265381	-99,850395
18130,957031	-100,178719
18133,648682	-100,773430
18136,340332	-100,150162
18139,031982	-99,184967
18141,723633	-99,352547
18144,415283	-100,427650
18147,106934	-101,112724
18149,798584	-102,161812
18152,490234	-99,972961
18155,181885	-100,807121
18157,873535	-102,082527
18160,565186	-101,843170
18163,256836	-100,481445
18165,948486	-100,754509
18168,640137	-99,968491
18171,331787	-100,188766
18174,023438	-101,310120
18176,715088	-101,237617
18179,406738	-101,426003
18182,098389	-100,038429
18184,790039	-100,481613
18187,481689	-99,772552
18190,173340	-100,328316
18192,864990	-100,560570
18195,556641	-100,273079
18198,248291	-99,094757
18200,939941	-99,628677
18203,631592	-101,225693
18206,323242	-101,247467
18209,014893	-101,582649
18211,706543	-100,100548
18214,398193	-99,729836
18217,089844	-99,375366
18219,781494	-100,790993
18222,473145	-101,346436
18225,164795	-100,342842
18227,856445	-101,225128
18230,548096	-102,794510
18233,239746	-102,269447
18235,931396	-102,091537
18238,623047	-100,786354
18241,314697	-99,763206
18244,006348	-99,840599
18246,697998	-100,483055
18249,389648	-100,453125
18252,081299	-99,331635
18254,772949	-100,375854
18257,464600	-99,540627
18260,156250	-100,082466
18262,847900	-102,169907
18265,539551	-101,938530
18268,231201	-100,245491
18270,922852	-100,518639
18273,614502	-100,641708
18276,306152	-100,380882
18278,997803	-100,676147
18281,689453	-100,894356
18284,381104	-100,244545
18287,072754	-99,362984
18289,764404	-101,032890
18292,456055	-101,771461
18295,147705	-101,076790
18297,839355	-100,357849
18300,531006	-101,051575
18303,222656	-102,209244
18305,914307	-100,064278
18308,605957	-99,434616
18311,297607	-100,325676
18313,989258	-101,794586
18316,680908	-101,228317
18319,372559	-100,481911
18322,064209	-101,039063
18324,755859	-100,876678
18327,447510	-101,148651
18330,139160	-100,901276
18332,830811	-100,602905
18335,522461	-98,745125
18338,214111	-100,594566
18340,905762	-102,657326
18343,597412	-101,752617
18346,289063	-100,859245
18348,980713	-101,236649
18351,672363	-101,720490
18354,364014	-99,346855
18357,055664	-98,864067
18359,747314	-99,915459
18362,438965	-99,581116
18365,130615	-100,140526
18367,822266	-100,630348
18370,513916	-99,129723
18373,205566	-98,087875
18375,897217	-99,177383
18378,588867	-98,582512
18381,280518	-101,371391
18383,972168	-100,798538
18386,663818	-100,667686
18389,355469	-101,185066
18392,047119	-100,971565
18394,738770	-100,937820
18397,430420	-101,609344
18400,122070	-101,979042
18402,813721	-103,897079
18405,505371	-102,638618
18408,197021	-100,542046
18410,888672	-101,761276
18413,580322	-101,596840
18416,271973	-101,409546
18418,963623	-99,980453
18421,655273	-99,989571
18424,346924	-100,451614
18427,038574	-99,969482
18429,730225	-99,664932
18432,421875	-102,535339
18435,113525	-101,448784
18437,805176	-101,482674
18440,496826	-99,867989
18443,188477	-99,910538
18445,880127	-100,562050
18448,571777	-102,086441
18451,263428	-100,954514
18453,955078	-100,815720
18456,646729	-101,782982
18459,338379	-101,042168
18462,030029	-101,391678
18464,721680	-101,473587
18467,413330	-101,695366
18470,104980	-101,878632
18472,796631	-101,943207
18475,488281	-98,978104
18478,179932	-99,818024
18480,871582	-99,963036
18483,563232	-99,477760
18486,254883	-100,199844
18488,946533	-102,132706
18491,638184	-102,282867
18494,329834	-100,622025
18497,021484	-100,368080
18499,713135	-102,180756
18502,404785	-102,154037
18505,096436	-102,691391
18507,788086	-102,931198
18510,479736	-102,139778
18513,171387	-100,860291
18515,863037	-100,874649
18518,554688	-102,063469
18521,246338	-101,688469
18523,937988	-100,983528
18526,629639	-100,330666
18529,321289	-100,175209
18532,012939	-100,750412
18534,704590	-99,848755
18537,396240	-101,114319
18540,087891	-101,068443
18542,779541	-99,740044
18545,471191	-100,156158
18548,162842	-100,749374
18550,854492	-101,014252
18553,546143	-100,975235
18556,237793	-101,055672
18558,929443	-103,381516
18561,621094	-102,145348
18564,312744	-102,022530
18567,004395	-100,097458
18569,696045	-99,425041
18572,387695	-102,623459
18575,079346	-101,335579
18577,770996	-102,581627
18580,462646	-103,333786
18583,154297	-104,555069
18585,845947	-101,049591
18588,537598	-101,623070
18591,229248	-100,489380
18593,920898	-100,522057
18596,612549	-100,872704
18599,304199	-101,568436
18601,995850	-102,031357
18604,687500	-101,173836
18607,379150	-101,793396
18610,070801	-102,282860
18612,762451	-101,735336
18615,454102	-101,117905
18618,145752	-101,754662
18620,837402	-100,279327
18623,529053	-99,349236
18626,220703	-100,497742
18628,912354	-99,798203
18631,604004	-100,385315
18634,295654	-103,020462
18636,987305	-101,992775
18639,678955	-100,051834
18642,370605	-100,267159
18645,062256	-100,137146
18647,753906	-101,162605
18650,445557	-102,653496
18653,137207	-102,499077
18655,828857	-100,374924
18658,520508	-100,439056
18661,212158	-101,814156
18663,903809	-103,168266
18666,595459	-102,762733
18669,287109	-101,342880
18671,978760	-102,489548
18674,670410	-102,164940
18677,362061	-100,545914
18680,053711	-102,021744
18682,745361	-101,479149
18685,437012	-101,183708
18688,128662	-100,104233
18690,820313	-100,695702
18693,511963	-101,500298
18696,203613	-101,500870
18698,895264	-100,848862
18701,586914	-100,643700
18704,278564	-100,026253
18706,970215	-100,500687
18709,661865	-100,336914
18712,353516	-99,208763
18715,045166	-100,977692
18717,736816	-103,543335
18720,428467	-102,124603
18723,120117	-100,991730
18725,811768	-101,983276
18728,503418	-102,524284
18731,195068	-101,864571
18733,886719	-101,543831
18736,578369	-102,074760
18739,270020	-100,859138
18741,961670	-101,709633
18744,653320	-99,388878
18747,344971	-100,509109
18750,036621	-101,479080
18752,728271	-100,199989
18755,419922	-101,374359
18758,111572	-99,968872
18760,803223	-101,097572
18763,494873	-101,526581
18766,186523	-101,011124
18768,878174	-101,325798
18771,569824	-101,469353
18774,261475	-101,959862
18776,953125	-100,723541
18779,644775	-101,116516
18782,336426	-101,048637
18785,028076	-101,233574
18787,719727	-101,435722
18790,411377	-100,430740
18793,103027	-100,944717
18795,794678	-101,386383
18798,486328	-102,323784
18801,177979	-101,797676
18803,869629	-100,239326
18806,561279	-101,323143
18809,252930	-102,652161
18811,944580	-101,880356
18814,636230	-101,456116
18817,327881	-102,672562
18820,019531	-102,637299
18822,711182	-101,703621
18825,402832	-101,457695
18828,094482	-100,355919
18830,786133	-99,506325
18833,477783	-100,239204
18836,169434	-101,774216
18838,861084	-103,511345
18841,552734	-101,341843
18844,244385	-100,242607
18846,936035	-101,461021
18849,627686	-102,690598
18852,319336	-101,505447
18855,010986	-101,732727
18857,702637	-101,639595
18860,394287	-101,332916
18863,085938	-102,057678
18865,777588	-101,778351
18868,469238	-101,803009
18871,160889	-101,010643
18873,852539	-101,871284
18876,544189	-102,642815
18879,235840	-102,244057
18881,927490	-103,254044
18884,619141	-104,759239
18887,310791	-102,942459
18890,002441	-101,629944
18892,694092	-101,922058
18895,385742	-102,535774
18898,077393	-102,012985
18900,769043	-102,764046
18903,460693	-102,533478
18906,152344	-101,323921
18908,843994	-100,226006
18911,535645	-101,274979
18914,227295	-102,510223
18916,918945	-105,484085
18919,610596	-101,982040
18922,302246	-100,523521
18924,993896	-99,606895
18927,685547	-100,919365
18930,377197	-101,755295
18933,068848	-100,679756
18935,760498	-102,400215
18938,452148	-103,657318
18941,143799	-103,060760
18943,835449	-102,221275
18946,527100	-101,032715
18949,218750	-101,328300
18951,910400	-103,804039
18954,602051	-103,091927
18957,293701	-102,670563
18959,985352	-102,673737
18962,677002	-101,500954
18965,368652	-102,753029
18968,060303	-102,015671
18970,751953	-102,480743
18973,443604	-102,649551
18976,135254	-101,303192
18978,826904	-100,982185
18981,518555	-100,488953
18984,210205	-100,722565
18986,901855	-100,286606
18989,593506	-101,486214
18992,285156	-102,792267
18994,976807	-102,432426
18997,668457	-103,333672
19000,360107	-101,986633
19003,051758	-101,413261
19005,743408	-102,251747
19008,435059	-102,751587
19011,126709	-102,545563
19013,818359	-104,057320
19016,510010	-102,514641
19019,201660	-101,761650
19021,893311	-101,599457
19024,584961	-100,886703
19027,276611	-103,404114
19029,968262	-103,176628
19032,659912	-102,406296
19035,351563	-102,402336
19038,043213	-103,163391
19040,734863	-104,336586
19043,426514	-102,845657
19046,118164	-100,515404
19048,809814	-100,578697
19051,501465	-102,054077
19054,193115	-103,454872
19056,884766	-102,678528
19059,576416	-102,715775
19062,268066	-102,632286
19064,959717	-104,230064
19067,651367	-103,811012
19070,343018	-103,631783
19073,034668	-102,471405
19075,726318	-100,493980
19078,417969	-100,907829
19081,109619	-102,789299
19083,801270	-102,477341
19086,492920	-102,921234
19089,184570	-103,113258
19091,876221	-102,389198
19094,567871	-104,145020
19097,259521	-106,789146
19099,951172	-103,557816
19102,642822	-102,074745
19105,334473	-103,352623
19108,026123	-104,396858
19110,717773	-104,081757
19113,409424	-103,723396
19116,101074	-101,870064
19118,792725	-101,580795
19121,484375	-100,787254
19124,176025	-101,103996
19126,867676	-101,551399
19129,559326	-101,066452
19132,250977	-101,636810
19134,942627	-101,763268
19137,634277	-104,438629
19140,325928	-101,625435
19143,017578	-102,465752
19145,709229	-103,703789
19148,400879	-102,480270
19151,092529	-102,047264
19153,784180	-101,528023
19156,475830	-101,731949
19159,167480	-103,078049
19161,859131	-103,356705
19164,550781	-103,158134
19167,242432	-103,925797
19169,934082	-104,012047
19172,625732	-102,742271
19175,317383	-102,593910
19178,009033	-103,869934
19180,700684	-104,289680
19183,392334	-106,015625
19186,083984	-104,855728
19188,775635	-102,534431
19191,467285	-101,011726
19194,158936	-102,739838
19196,850586	-103,835960
19199,542236	-103,175476
19202,233887	-102,910896
19204,925537	-103,981720
19207,617188	-104,098808
19210,308838	-103,591896
19213,000488	-104,156570
19215,692139	-104,576263
19218,383789	-102,587051
19221,075439	-101,221909
19223,767090	-102,320892
19226,458740	-103,077904
19229,150391	-102,062347
19231,842041	-101,966698
19234,533691	-101,998039
19237,225342	-102,823601
19239,916992	-103,493782
19242,608643	-102,627312
19245,300293	-103,031212
19247,991943	-102,896385
19250,683594	-103,899925
19253,375244	-103,584457
19256,066895	-101,388306
19258,758545	-101,233498
19261,450195	-101,882889
19264,141846	-103,584335
19266,833496	-103,632294
19269,525146	-103,663109
19272,216797	-103,752518
19274,908447	-102,798347
19277,600098	-102,618408
19280,291748	-103,253845
19282,983398	-102,740234
19285,675049	-102,493355
19288,366699	-103,117439
19291,058350	-103,829796
19293,750000	-105,733734
19296,441650	-106,152855
19299,133301	-105,152725
19301,824951	-103,477280
19304,516602	-103,371101
19307,208252	-101,452927
19309,899902	-102,173203
19312,591553	-103,820961
19315,283203	-103,082558
19317,974854	-103,632095
19320,666504	-104,702034
19323,358154	-102,704674
19326,049805	-101,335541
19328,741455	-103,029076
19331,433105	-102,426514
19334,124756	-103,253456
19336,816406	-104,450119
19339,508057	-104,223862
19342,199707	-102,860542
19344,891357	-103,931992
19347,583008	-104,136826
19350,274658	-104,133255
19352,966309	-105,400711
19355,657959	-104,606087
19358,349609	-103,146751
19361,041260	-104,047379
19363,732910	-103,127731
19366,424561	-102,995430
19369,116211	-103,850967
19371,807861	-102,932030
19374,499512	-102,693611
19377,191162	-101,840309
19379,882813	-101,736092
19382,574463	-102,801407
19385,266113	-101,638428
19387,957764	-103,303909
19390,649414	-103,830399
19393,341064	-101,751564
19396,032715	-101,389519
19398,724365	-101,699387
19401,416016	-101,758125
19404,107666	-102,323105
19406,799316	-104,659294
19409,490967	-103,568611
19412,182617	-103,247299
19414,874268	-102,649239
19417,565918	-104,592957
19420,257568	-103,417358
19422,949219	-103,522789
19425,640869	-105,567162
19428,332520	-102,830070
19431,024170	-102,725410
19433,715820	-102,687180
19436,407471	-102,834030
19439,099121	-102,758392
19441,790771	-102,223549
19444,482422	-102,300728
19447,174072	-104,169891
19449,865723	-104,233955
19452,557373	-104,487030
19455,249023	-104,388710
19457,940674	-103,844604
19460,632324	-103,552032
19463,323975	-103,309448
19466,015625	-102,673950
19468,707275	-102,881775
19471,398926	-102,502937
19474,090576	-104,078400
19476,782227	-104,357986
19479,473877	-104,586929
19482,165527	-104,373810
19484,857178	-103,994217
19487,548828	-103,724205
19490,240479	-103,722710
19492,932129	-102,538574
19495,623779	-103,056381
19498,315430	-103,691246
19501,007080	-102,664940
19503,698730	-103,914101
19506,390381	-103,576523
19509,082031	-103,110527
19511,773682	-106,886848
19514,465332	-104,952415
19517,156982	-102,320564
19519,848633	-101,932152
19522,540283	-102,506943
19525,231934	-101,461205
19527,923584	-102,924385
19530,615234	-104,764427
19533,306885	-103,303009
19535,998535	-102,485901
19538,690186	-104,400169
19541,381836	-103,342293
19544,073486	-102,817482
19546,765137	-102,983429
19549,456787	-103,305176
19552,148438	-103,538307
19554,840088	-102,929634
19557,531738	-102,854172
19560,223389	-101,386253
19562,915039	-100,911583
19565,606689	-102,680565
19568,298340	-103,045273
19570,989990	-104,674095
19573,681641	-104,501350
19576,373291	-104,332611
19579,064941	-103,425491
19581,756592	-102,567337
19584,448242	-102,938156
19587,139893	-104,008629
19589,831543	-104,158882
19592,523193	-103,649139
19595,214844	-103,553177
19597,906494	-103,837173
19600,598145	-103,987534
19603,289795	-103,415413
19605,981445	-102,515862
19608,673096	-102,899162
19611,364746	-103,588951
19614,056396	-103,957626
19616,748047	-104,479401
19619,439697	-101,864723
19622,131348	-102,793945
19624,822998	-104,557823
19627,514648	-104,482826
19630,206299	-104,935074
19632,897949	-104,327644
19635,589600	-102,568504
19638,281250	-101,579880
19640,972900	-104,016373
19643,664551	-104,301460
19646,356201	-102,231293
19649,047852	-103,128166
19651,739502	-104,063728
19654,431152	-103,984161
19657,122803	-102,551163
19659,814453	-102,325455
19662,506104	-101,808403
19665,197754	-103,411346
19667,889404	-105,194992
19670,581055	-104,232185
19673,272705	-103,746567
19675,964355	-103,881500
19678,656006	-104,233398
19681,347656	-103,170090
19684,039307	-105,521820
19686,730957	-105,606590
19689,422607	-103,356689
19692,114258	-103,413307
19694,805908	-104,179825
19697,497559	-103,019691
19700,189209	-104,122284
19702,880859	-103,493195
19705,572510	-104,836784
19708,264160	-105,401085
19710,955811	-103,747269
19713,647461	-103,476387
19716,339111	-103,232857
19719,030762	-104,901260
19721,722412	-105,879311
19724,414063	-104,797813
19727,105713	-105,690575
19729,797363	-105,004875
19732,489014	-103,258560
19735,180664	-104,343483
19737,872314	-105,145302
19740,563965	-104,736198
19743,255615	-104,183334
19745,947266	-104,273132
19748,638916	-106,686531
19751,330566	-104,563255
19754,022217	-105,267342
19756,713867	-105,391876
19759,405518	-103,630501
19762,097168	-103,712685
19764,788818	-104,268860
19767,480469	-104,624748
19770,172119	-105,457840
19772,863770	-105,253654
19775,555420	-105,344330
19778,247070	-104,721687
19780,938721	-104,680580
19783,630371	-105,348564
19786,322021	-105,509232
19789,013672	-104,587410
19791,705322	-104,380295
19794,396973	-103,365425
19797,088623	-101,993469
19799,780273	-103,754021
19802,471924	-104,587456
19805,163574	-104,545410
19807,855225	-105,363197
19810,546875	-105,392815
19813,238525	-104,655441
19815,930176	-103,901321
19818,621826	-102,990250
19821,313477	-104,608444
19824,005127	-105,558342
19826,696777	-104,690575
19829,388428	-105,766731
19832,080078	-104,497200
19834,771729	-104,323990
19837,463379	-103,734451
19840,155029	-104,083267
19842,846680	-103,570267
19845,538330	-102,825958
19848,229980	-102,701866
19850,921631	-103,236046
19853,613281	-105,621582
19856,304932	-106,580917
19858,996582	-106,906837
19861,688232	-105,595467
19864,379883	-105,580391
19867,071533	-104,472687
19869,763184	-105,477097
19872,454834	-106,789490
19875,146484	-104,699501
19877,838135	-104,241936
19880,529785	-105,220795
19883,221436	-105,096443
19885,913086	-104,705894
19888,604736	-105,383438
19891,296387	-104,869896
19893,988037	-104,317734
19896,679688	-103,514511
19899,371338	-105,275337
19902,062988	-105,014763
19904,754639	-104,834435
19907,446289	-103,448631
19910,137939	-104,055618
19912,829590	-104,659836
19915,521240	-104,442810
19918,212891	-104,724831
19920,904541	-105,064659
19923,596191	-105,420799
19926,287842	-106,014587
19928,979492	-104,437363
19931,671143	-104,391197
19934,362793	-103,048782
19937,054443	-104,220093
19939,746094	-103,999863
19942,437744	-103,884109
19945,129395	-104,106644
19947,821045	-103,170357
19950,512695	-103,429863
19953,204346	-104,517113
19955,895996	-105,357239
19958,587646	-105,731316
19961,279297	-106,719345
19963,970947	-105,680786
19966,662598	-103,657593
19969,354248	-105,102310
19972,045898	-106,397629
19974,737549	-104,706070
19977,429199	-104,391151
19980,120850	-105,325165
19982,812500	-104,771111
19985,504150	-102,757713
19988,195801	-103,128334
19990,887451	-105,039398
19993,579102	-104,995995
19996,270752	-105,172310
19998,962402	-104,834679
20001,654053	-105,666504
20004,345703	-105,333870
20007,037354	-104,063568
20009,729004	-103,326599
20012,420654	-103,323570
20015,112305	-103,600777
20017,803955	-103,774048
20020,495605	-103,690613
20023,187256	-106,579605
20025,878906	-106,787979
20028,570557	-105,501785
20031,262207	-104,939209
20033,953857	-103,637001
20036,645508	-104,786896
20039,337158	-105,171280
20042,028809	-104,404121
20044,720459	-103,641876
20047,412109	-104,735222
20050,103760	-106,306412
20052,795410	-103,434914
20055,487061	-103,045631
20058,178711	-105,262070
20060,870361	-106,454102
20063,562012	-107,482536
20066,253662	-105,996010
20068,945313	-104,578133
20071,636963	-104,355621
20074,328613	-103,394020
20077,020264	-102,612785
20079,711914	-102,878403
20082,403564	-104,166679
20085,095215	-104,802307
20087,786865	-105,189728
20090,478516	-106,425522
20093,170166	-104,978821
20095,861816	-104,002464
20098,553467	-104,245979
20101,245117	-105,941696
20103,936768	-106,701775
20106,628418	-103,826714
20109,320068	-102,701103
20112,011719	-105,473503
20114,703369	-104,115517
20117,395020	-104,179924
20120,086670	-106,389587
20122,778320	-108,814659
20125,469971	-106,658394
20128,161621	-106,720894
20130,853271	-103,936577
20133,544922	-104,138855
20136,236572	-104,739067
20138,928223	-106,799889
20141,619873	-105,564209
20144,311523	-106,160172
20147,003174	-105,902473
20149,694824	-106,919601
20152,386475	-104,710754
20155,078125	-103,916214
20157,769775	-103,767921
20160,461426	-105,841156
20163,153076	-105,260353
20165,844727	-104,905724
20168,536377	-106,042267
20171,228027	-105,572800
20173,919678	-105,445641
20176,611328	-106,410217
20179,302979	-107,024200
20181,994629	-105,791336
20184,686279	-103,681648
20187,377930	-103,660751
20190,069580	-105,524544
20192,761230	-105,349434
20195,452881	-105,500450
20198,144531	-106,453712
20200,836182	-106,110565
20203,527832	-104,550156
20206,219482	-105,882423
20208,911133	-106,556038
20211,602783	-104,277489
20214,294434	-103,885780
20216,986084	-105,828125
20219,677734	-105,484367
20222,369385	-103,934822
20225,061035	-105,576286
20227,752686	-105,838120
20230,444336	-104,797531
20233,135986	-105,739189
20235,827637	-107,722664
20238,519287	-107,028267
20241,210938	-106,351700
20243,902588	-106,507401
20246,594238	-104,055458
20249,285889	-104,757370
